order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,payment_method,order_date,shipping_status,region,state
ORD-106593,CUST-5259,Margaret Wright,Food & Beverage,Supplements,1282.33,4,0,DEBIT CARD,17-Sep-2022,Delivered,Central,Iowa
ORD-102895,CUST-2511,Daniel Thompson,Clothing,Footwear,1314.45,2,15,Debit Card,2023-09-07,Returned,North,Massachusetts
ORD-113262,CUST-3909,Michael Anderson,home & garden,Lighting,1004.01,1,0,Bank Transfer,03-Jan-2024,Shipped,North,Connecticut
ORD-113967,CUST-1913,Joseph Smith,Food & Beverage,Beverages,1396.41,4,0,Bank Transfer,23-Jun-2023,  Delivered  ,East,Ohio
ORD-103642,CUST-2362,Margaret Garcia,Clothing,Women's Wear,704.76,3,10,PAYPAL,2022-08-10,Processing,North,Connecticut
ORD-111222,CUST-2834,Anthony Taylor,Clothing,Men's Wear,1148.45,7,5,Bank Transfer,29-Dec-2022,Returned,Central,Kansas
ORD-113848,CUST-3394,Mary Thomas,Beauty,Skincare,799.06,8,10,Debit Card,2024-06-20,delivered,Central,Kansas
ORD-112704,CUST-5572,Patricia Young,Beauty,Fragrances,215.62,2,0,PayPal,09-May-2022,Delivered,South,Georgia
ORD-109475,CUST-4505,Jennifer Jones,Electronics,Tablets,1223.69,7,,Credit Card,06/15/2022,cancelled,Central,Colorado
ORD-110193,CUST-1392,Anthony Thomas,Sports,Cycling,1333.52,4,5,PayPal,02-Apr-2023,Shipped,West,California
ORD-113052,CUST-5854,Anthony Smith,Home & Garden,Garden Tools,1498.27,4,20,paypal,09-Apr-2024,Shipped,Central,Iowa
ORD-109061,CUST-5542,Susan Anderson,Sports,Fitness Equipment,1279.74,3,0,PayPal,02/28/2022,RETURNED,West,Oregon
ORD-114679,CUST-5575,Joseph Jones,Food & Beverage,Coffee & Tea,1309.42,6,5,PayPal,2023-06-12,Cancelled,East,Indiana
ORD-113593,CUST-2696,Joseph Jones,Food & Beverage,Snacks,1319.38,2,5,Credit Card,2023-12-11,Processing,South,North Carolina
ORD-108548,CUST-5579,James Smith,TOYS,Puzzles,585.24,2,5,Credit Card,12/15/2022,shipped,West,Washington
ORD-106978,CUST-3936,Mark Smith,Toys,Dolls,1158.01,8,0,PayPal,2022-04-17,SHIPPED,South,Virginia
ORD-105451,CUST-5014,Mark Martin,Electronics,Tablets,361.93,9,0,Credit Card,2024-05-02,Delivered,Central,Minnesota
ORD-107160,CUST-4882,James Lewis,Sports,Team Sports,1096.18,7,0,Credit Card,13-Jan-2023,processing,East,Michigan
ORD-110685,CUST-5452,Mark Anderson,Food & Beverage,Snacks,450.28,3,20,credit card,10-Aug-2022,  Cancelled  ,South,Texas
ORD-107866,CUST-1673,Margaret Walker,Home & Garden,Furniture,294.61,8,0,PayPal,2024-02-12,,South,Texas
ORD-102743,CUST-2195,Thomas Taylor,Home & Garden,Garden Tools,215.5,4,15,Bank Transfer,03/17/2024,Processing,Central,Minnesota
ORD-112948,CUST-1045,Ashley Allen,Food & Beverage,Snacks,1327.28,7,5,Bank Transfer,2023-12-02,PROCESSING,East,Michigan
ORD-110082,CUST-1286,Nancy Taylor,Toys,Dolls,985.42,2,0,Gift Card,15-May-2022,Returned,East,Michigan
ORD-109797,CUST-3916,Daniel White,Clothing,Kids' Wear,969.79,3,5,Credit Card,26-Mar-2023,Shipped,West,Oregon
ORD-104958,CUST-3342,Karen White,  Electronics  ,Cameras,283.7,9,20,Gift Card,18-Jun-2022,Returned,East,Wisconsin
ORD-112443,CUST-5672,,  Books  ,Fiction,351.79,7,5,Debit Card,28-Nov-2022,Shipped,Central,Iowa
ORD-110572,CUST-1320,Jennifer Lewis,Books,Non-Fiction,448.72,8,0,Debit Card,2024-05-13,Delivered,East,Ohio
ORD-106474,CUST-5997,Sandra Anderson,Books,Comics,1072.37,9,,debit card,2023-10-12,Processing,North,Massachusetts
ORD-107888,CUST-4223,Karen Robinson,Toys,Action Figures,478.32,4,10,Gift Card,08/19/2023,Shipped,Central,Missouri
ORD-108811,CUST-1162,Charles Wilson,Sports,Outdoor Gear,605.92,4,0,Bank Transfer,2024-04-12,delivered,North,New York
ORD-100492,CUST-4876,Susan Smith,BEAUTY,Makeup,419.68,2,,Bank Transfer,2024-03-24,Shipped,East,Ohio
ORD-101116,CUST-2794,,Clothing,Women's Wear,141.77,5,15,Credit Card,2022-08-23,Cancelled,North,Connecticut
ORD-105637,CUST-1642,Lisa Wilson,  Home & Garden  ,Bedding,1261.32,6,0,CREDIT CARD,2022-08-16,  Delivered  ,South,Texas
ORD-113312,CUST-3741,Emily Jones,Beauty,Makeup,283.9,2,0,,03/21/2024,Cancelled,West,Oregon
ORD-114957,CUST-4185,Betty Thomas,Clothing,Men's Wear,1254.5,5,20,PayPal,29-Dec-2023,Cancelled,West,Oregon
ORD-111212,CUST-1937,Donald White,CLOTHING,Footwear,993.39,8,15,credit card,11/02/2022,  Cancelled  ,West,Washington
ORD-113718,CUST-2135,Barbara Harris,Sports,Cycling,474.9,7,10,Gift Card,02-Oct-2022,,West,Nevada
ORD-113047,CUST-3086,Mark Young,Toys,STEM Toys,842.98,5,25,  Credit Card  ,2022-06-24,Cancelled,Central,Iowa
ORD-106589,CUST-4777,Patricia Robinson,Books,Fiction,1186.82,1,15,Gift Card,07/30/2022,Cancelled,West,Oregon
ORD-113755,CUST-4761,Mark Miller,Home & Garden,Furniture,864.26,6,0,Bank Transfer,2024-04-23,Cancelled,West,Oregon
ORD-107557,CUST-3576,Betty Jones,TOYS,Puzzles,764.31,8,10,PayPal,2023-06-12,Cancelled,South,Florida
ORD-110692,CUST-5461,William Jackson,CLOTHING,Accessories,1432.87,9,5,Debit Card,2023-08-31,PROCESSING,North,Massachusetts
ORD-112110,CUST-3791,James Jackson,CLOTHING,Women's Wear,171.02,9,15,Gift Card,16-Jun-2023,Cancelled,North,New Jersey
ORD-105241,CUST-4193,John King,Food & Beverage,Coffee & Tea,634.0,7,5,Debit Card,2022-09-16,processing,South,Virginia
ORD-114014,CUST-2898,John Wilson,Food & Beverage,Beverages,401.88,5,10,Debit Card,10/31/2023,Shipped,East,Indiana
ORD-102783,CUST-5717,William Garcia,Toys,STEM Toys,1190.75,,20,debit card,22-Nov-2022,Delivered,East,Indiana
ORD-111136,CUST-4329,Sandra Jones,Toys,Board Games,468.35,4,0,Gift Card,2023-07-10,Cancelled,East,Indiana
ORD-110661,CUST-2082,Emily Walker,Clothing,Accessories,76.71,9,5,Gift Card,27-Mar-2023,Processing,South,Florida
ORD-101696,CUST-5987,Robert Wilson,Home & Garden,Kitchenware,43.59,2,0,GIFT CARD,12/13/2023,Returned,West,Oregon
ORD-105685,CUST-2068,Sandra Harris,Food & Beverage,Organic,1139.67,6,5,Debit Card,2022-06-11,Delivered,Central,Kansas
ORD-102295,CUST-1961,Jennifer Robinson,Books,Fiction,16.46,,5,Credit Card,2022-05-13,Processing,East,Illinois
ORD-105939,CUST-2165,John Smith,Beauty,Makeup,425.52,5,5,PayPal,11-Jun-2024,Cancelled,North,Massachusetts
ORD-107763,CUST-2933,Barbara Johnson,Books,Non-Fiction,1071.42,1,10,BANK TRANSFER,11-Jun-2022,,West,Washington
ORD-110244,CUST-1692,William Davis,Beauty,Skincare,403.72,3,0,PayPal,20-Apr-2024,Returned,East,Wisconsin
ORD-109968,CUST-5489,Ashley Anderson,Home & Garden,Kitchenware,1125.69,4,0,Credit Card,10-Jul-2023,Delivered,West,Oregon
ORD-103313,CUST-4409,Joseph Taylor,CLOTHING,Kids' Wear,17.5,3,15,PayPal,05/21/2024,Shipped,South,Virginia
ORD-104781,CUST-5839,Mark Martin,FOOD & BEVERAGE,Supplements,284.75,,10,  Gift Card  ,10-May-2022,Shipped,East,Michigan
ORD-108350,CUST-5950,Anthony Garcia,Clothing,Women's Wear,1245.9,9,,Bank Transfer,04/09/2024,Shipped,East,Ohio
ORD-111274,CUST-1210,Betty Harris,books,Academic,212.47,8,10,PAYPAL,2024-03-02,Cancelled,Central,Minnesota
ORD-109784,CUST-4876,Anthony Wilson,Food & Beverage,Snacks,815.83,6,0,  Bank Transfer  ,03/29/2024,Returned,Central,Missouri
ORD-109915,CUST-1873,Mark Taylor,BEAUTY,Fragrances,1408.01,2,5,Gift Card,2022-12-25,Cancelled,East,Wisconsin
ORD-107605,CUST-4507,Mark White,Clothing,Kids' Wear,1007.03,4,0,Gift Card,2023-06-02,Returned,Central,Iowa
ORD-100215,CUST-4872,Betty Thompson,Sports,Cycling,359.69,4,0,Gift Card,04-Apr-2022,Cancelled,West,Arizona
ORD-106707,CUST-1659,Patricia Garcia,Electronics,Headphones,819.9,1,10,PayPal,16-Mar-2023,delivered,West,California
ORD-112470,CUST-3564,Ashley Wilson,Books,Academic,1059.73,5,0,BANK TRANSFER,17-May-2024,SHIPPED,Central,Kansas
ORD-108682,CUST-2167,Michael Young,Clothing,Women's Wear,268.41,6,25,Debit Card,2022-12-02,Returned,North,New Jersey
ORD-113849,CUST-4147,Mary White,home & garden,Lighting,223.83,9,0,Bank Transfer,08/03/2022,Processing,Central,Missouri
ORD-103483,CUST-3252,Barbara Thomas,HOME & GARDEN,Furniture,1382.35,4,0,PAYPAL,2022-04-25,Cancelled,South,Texas
ORD-107006,CUST-5443,Mary Williams,Toys,Puzzles,802.66,2,10,Debit Card,01/19/2023,Returned,South,North Carolina
ORD-105102,CUST-2726,,Toys,STEM Toys,858.51,3,10,paypal,30-Jun-2022,Cancelled,West,California
ORD-106599,CUST-1069,Sandra Miller,  Toys  ,STEM Toys,874.48,9,10,Bank Transfer,09-Nov-2022,Returned,Central,Kansas
ORD-103764,CUST-2207,Thomas Jones,Sports,Water Sports,741.77,6,0,  PayPal  ,04-Mar-2022,SHIPPED,North,New Jersey
ORD-112005,CUST-1279,,Clothing,Men's Wear,1392.31,2,0,Credit Card,07-Jul-2022,Cancelled,North,Pennsylvania
ORD-106410,CUST-2730,Mary Jones,BEAUTY,Personal Care,76.43,4,0,Gift Card,24-May-2023,Returned,East,Indiana
ORD-111465,CUST-1406,,books,Academic,53.02,4,0,Credit Card,28-Feb-2024,  Cancelled  ,North,Pennsylvania
ORD-100025,CUST-5827,Matthew Miller,Clothing,Men's Wear,1178.84,9,10,Debit Card,08/29/2023,Returned,South,Georgia
ORD-110601,CUST-1128,William Miller,Clothing,Women's Wear,316.53,4,15,,28-Oct-2022,Cancelled,West,Nevada
ORD-107659,CUST-3354,Margaret Anderson,Books,Academic,965.21,7,5,Debit Card,2024-03-22,Shipped,West,California
ORD-113213,CUST-5592,Joseph Johnson,  Toys  ,Board Games,1390.12,5,20,Credit Card,08/04/2022,Cancelled,East,Wisconsin
ORD-109744,CUST-2741,Daniel King,Home & Garden,Garden Tools,401.73,5,0,Debit Card,2023-02-28,shipped,North,Connecticut
ORD-113954,CUST-4899,Charles Young,BEAUTY,Personal Care,1444.99,5,0,PayPal,08/10/2022,Shipped,East,Illinois
ORD-113062,CUST-5278,Nancy Smith,Home & Garden,Lighting,295.52,1,10,PayPal,2022-11-08,Cancelled,North,Connecticut
ORD-106683,CUST-1030,Betty Davis,clothing,Footwear,467.51,7,0,PayPal,30-Jan-2024,Shipped,Central,Missouri
ORD-109171,CUST-4132,,beauty,Haircare,1283.84,3,0,Debit Card,2022-03-12,Returned,East,Ohio
ORD-110039,CUST-5856,Christopher Wilson,books,Academic,154.1,7,5,GIFT CARD,02/09/2024,DELIVERED,South,North Carolina
ORD-112451,CUST-3675,Thomas Davis,Electronics,Tablets,1173.67,2,20,PayPal,04/25/2024,Delivered,North,New York
ORD-108584,CUST-1366,Margaret Lewis,Food & Beverage,Organic,698.0,3,5,PayPal,02/23/2024,Delivered,South,North Carolina
ORD-113594,CUST-1153,Michael Miller,Clothing,Women's Wear,688.06,8,0,Credit Card,06/26/2023,Cancelled,East,Wisconsin
ORD-113021,CUST-3554,Susan Wilson,Sports,Fitness Equipment,1300.98,6,,Debit Card,10/08/2023,delivered,South,Florida
ORD-113921,CUST-3007,Richard King,Electronics,Laptops,76.48,1,0,Credit Card,03/31/2022,Delivered,West,Oregon
ORD-114623,CUST-1851,Barbara Jones,Home & Garden,Bedding,1333.66,5,5,PayPal,10/21/2023,SHIPPED,South,North Carolina
ORD-112535,CUST-3132,Christopher Lewis,  Food & Beverage  ,Coffee & Tea,,9,0,paypal,05/29/2023,Delivered,Central,Missouri
ORD-101102,CUST-3423,Linda Thompson,BOOKS,Academic,1326.26,5,0,Bank Transfer,08/10/2022,PROCESSING,South,North Carolina
ORD-103276,CUST-5291,Donald Taylor,TOYS,Puzzles,1265.77,1,10,Bank Transfer,2022-01-23,DELIVERED,North,Connecticut
ORD-105345,CUST-2024,Jessica Jackson,Sports,Fitness Equipment,808.62,5,0,Credit Card,31-Aug-2023,Returned,Central,Kansas
ORD-113763,CUST-1910,Sandra Walker,Home & Garden,Bedding,1466.7,1,25,Credit Card,19-Jan-2024,delivered,West,Oregon
ORD-114935,CUST-2219,Richard Harris,Toys,STEM Toys,1415.54,4,0,PayPal,02/27/2022,  Processing  ,North,New York
ORD-108386,CUST-5137,Sarah Harris,Food & Beverage,Organic,1463.41,5,20,credit card,04/27/2022,shipped,West,Arizona
ORD-108835,CUST-5520,,Clothing,Women's Wear,67.61,8,10,PayPal,2023-01-26,shipped,Central,Missouri
ORD-110989,CUST-3569,Donald Smith,Home & Garden,Garden Tools,1019.2,9,20,PayPal,2024-05-18,Returned,East,Ohio
ORD-102791,CUST-5619,Susan Thomas,CLOTHING,Footwear,1471.81,3,10,Gift Card,04/14/2023,Processing,Central,Iowa
ORD-102207,CUST-2126,Nancy Walker,Home & Garden,Furniture,1288.22,6,0,Gift Card,01-Mar-2023,Delivered,South,Virginia
ORD-104552,CUST-4547,Christopher King,Food & Beverage,Coffee & Tea,234.91,7,0,Credit Card,08/14/2022,Cancelled,North,Connecticut
ORD-104402,CUST-1508,,Toys,Action Figures,372.54,9,10,DEBIT CARD,11/17/2022,delivered,Central,Kansas
ORD-107395,CUST-1542,William Walker,Books,Comics,97.1,2,25,GIFT CARD,2023-11-14,Returned,West,California
ORD-103718,CUST-5006,Linda Johnson,home & garden,Garden Tools,666.98,,15,Bank Transfer,01/09/2022,Cancelled,West,Oregon
ORD-100972,CUST-4142,Matthew Williams,sports,Team Sports,1100.2,,20,Gift Card,2024-03-25,Shipped,Central,Kansas
ORD-104579,CUST-2117,Joseph Garcia,  Home & Garden  ,Kitchenware,970.18,4,0,Credit Card,06/08/2024,Cancelled,North,New Jersey
ORD-106516,CUST-3276,Jessica Jones,Sports,Fitness Equipment,1268.77,7,15,bank transfer,2024-06-18,cancelled,East,Michigan
ORD-100719,CUST-3263,Nancy Garcia,SPORTS,Fitness Equipment,1097.65,5,15,gift card,06-Oct-2022,Shipped,North,New York
ORD-106155,CUST-4073,Margaret King,Clothing,Men's Wear,53.54,9,0,,04-Mar-2023,Returned,West,Oregon
ORD-114304,CUST-2878,Susan Martin,Home & Garden,Kitchenware,716.32,3,,PayPal,2022-01-07,CANCELLED,Central,Iowa
ORD-102803,CUST-4351,James Jackson,Clothing,Men's Wear,1440.4,9,10,Credit Card,05/05/2024,Processing,East,Illinois
ORD-102566,CUST-1052,Robert King,Toys,Action Figures,352.41,3,0,Credit Card,12/18/2022,returned,North,New Jersey
ORD-104025,CUST-1662,Emily Jackson,books,Comics,1237.4,2,0,Gift Card,04-Nov-2022,Cancelled,East,Ohio
ORD-106198,CUST-5228,Jennifer Anderson,Beauty,Personal Care,317.91,7,0,Credit Card,2023-04-29,  Cancelled  ,West,Washington
ORD-108224,CUST-4941,Margaret Young,Electronics,Smartphones,528.09,7,10,Bank Transfer,12/31/2023,Delivered,Central,Kansas
ORD-113393,CUST-2740,Sandra Davis,Food & Beverage,Supplements,1334.04,2,0,DEBIT CARD,02/02/2023,Shipped,West,Oregon
ORD-104063,CUST-1841,Robert Walker,Food & Beverage,Supplements,383.27,7,0,Bank Transfer,04/23/2023,cancelled,North,New Jersey
ORD-109889,CUST-1730,Jennifer Davis,Beauty,Personal Care,447.41,9,0,Debit Card,03/28/2022,Returned,Central,Missouri
ORD-102792,CUST-2636,Thomas Harris,Clothing,Kids' Wear,856.46,9,0,Debit Card,14-May-2022,Delivered,West,Arizona
ORD-102222,CUST-5383,Susan Johnson,Toys,Dolls,149.32,8,20,Bank Transfer,14-Aug-2023,Delivered,North,New Jersey
ORD-105818,CUST-2969,Donald Young,Beauty,Personal Care,1393.5,1,15,Credit Card,01/16/2022,Delivered,East,Wisconsin
ORD-103866,CUST-2579,Sandra Allen,Electronics,Tablets,622.69,2,5,Bank Transfer,25-Jun-2022,Delivered,North,New Jersey
ORD-110951,CUST-2320,Mary Garcia,Beauty,Haircare,1158.46,7,0,Credit Card,10/04/2023,Delivered,West,California
ORD-113130,CUST-4065,Ashley Jackson,Food & Beverage,Beverages,1004.05,8,25,GIFT CARD,11-May-2024,Delivered,West,California
ORD-113782,CUST-5375,Margaret Miller,Clothing,Footwear,535.92,4,0,Debit Card,2024-03-19,Processing,North,Connecticut
ORD-111509,CUST-1385,Ashley Taylor,HOME & GARDEN,Lighting,506.16,4,0,Debit Card,02/01/2024,shipped,South,North Carolina
ORD-103227,CUST-4295,Sandra Garcia,sports,Team Sports,534.64,4,0,PayPal,22-Oct-2022,Processing,East,Illinois
ORD-104214,CUST-4998,Patricia Smith,sports,Cycling,958.47,3,0,Gift Card,17-Jan-2023,Processing,West,Washington
ORD-103923,CUST-3856,Mary Miller,Beauty,Personal Care,402.56,6,0,Gift Card,27-Feb-2022,Cancelled,East,Wisconsin
ORD-110469,CUST-3493,Linda Robinson,Toys,Dolls,788.44,3,5,Bank Transfer,09-Apr-2022,Returned,North,New York
ORD-111299,CUST-1679,Jennifer Walker,Food & Beverage,Beverages,325.01,1,0,Debit Card,04/08/2024,Processing,West,Nevada
ORD-101401,CUST-5973,Christopher Jackson,Clothing,Accessories,255.59,5,15,Bank Transfer,2024-06-02,Processing,North,Massachusetts
ORD-108931,CUST-1834,John Wilson,Beauty,Haircare,345.0,9,20,,2022-04-15,cancelled,Central,Iowa
ORD-107703,CUST-4553,Betty Miller,Electronics,Tablets,536.16,4,0,Debit Card,06-Apr-2023,Returned,Central,Colorado
ORD-104979,CUST-5241,David King,Home & Garden,Garden Tools,63.7,4,15,PayPal,07-Feb-2022,SHIPPED,West,Arizona
ORD-103253,CUST-5987,Lisa Miller,Home & Garden,Furniture,180.22,9,10,Credit Card,01/11/2022,Processing,West,Nevada
ORD-113082,CUST-3648,Betty Johnson,Books,Non-Fiction,728.57,5,0,Gift Card,15-Oct-2022,  Returned  ,East,Wisconsin
ORD-102661,CUST-2146,Daniel Allen,Beauty,Makeup,1320.83,6,5,  PayPal  ,2023-08-14,Delivered,Central,Kansas
ORD-102158,CUST-5571,Donald Jackson,Books,Academic,678.27,8,0,GIFT CARD,10/18/2023,Processing,East,Ohio
ORD-108578,CUST-5004,Emily Davis,FOOD & BEVERAGE,Snacks,520.04,,5,  Credit Card  ,01/13/2022,Processing,South,Georgia
ORD-108088,CUST-5482,Michael Jackson,Beauty,Personal Care,82.81,1,0,Bank Transfer,2024-04-29,Shipped,Central,Iowa
ORD-100674,CUST-4509,John Anderson,Electronics,Cameras,618.54,9,10,Debit Card,03-May-2023,Processing,East,Ohio
ORD-111514,CUST-1994,Ashley Wright,Home & Garden,Bedding,1111.35,8,5,Debit Card,2022-09-25,SHIPPED,East,Ohio
ORD-107011,CUST-1449,William King,SPORTS,Fitness Equipment,1209.83,2,0,Debit Card,2024-04-06,CANCELLED,East,Illinois
ORD-111680,CUST-3197,Michael Allen,Beauty,Haircare,250.54,7,10,Bank Transfer,05/27/2023,Processing,West,Nevada
ORD-110197,CUST-2480,Margaret Anderson,Sports,Water Sports,,7,0,Credit Card,2022-06-15,Returned,Central,Kansas
ORD-103841,CUST-4629,Emily Thompson,BEAUTY,Fragrances,53.83,3,0,Gift Card,05/25/2024,Shipped,East,Michigan
ORD-101815,CUST-4662,John Walker,Toys,Puzzles,1451.95,6,0,Bank Transfer,2024-01-26,Delivered,North,Connecticut
ORD-112604,CUST-2447,Jennifer Johnson,Beauty,Fragrances,1231.91,9,0,PayPal,06/10/2023,Shipped,East,Wisconsin
ORD-114907,CUST-1014,Patricia Walker,Sports,Water Sports,762.3,1,0,Credit Card,2022-03-09,Processing,North,Connecticut
ORD-102100,CUST-1136,Charles Jackson,Home & Garden,Bedding,1373.06,3,0,Debit Card,2023-01-18,Processing,West,Arizona
ORD-113360,CUST-1440,William Wilson,Sports,Water Sports,389.83,3,10,Bank Transfer,04/25/2022,Cancelled,South,Georgia
ORD-106708,CUST-4765,Christopher Jones,Sports,Water Sports,993.89,1,10,Credit Card,2023-03-08,DELIVERED,Central,Kansas
ORD-101673,CUST-4163,Robert Wright,Clothing,Footwear,1209.86,2,0,Gift Card,07-Mar-2023,returned,East,Indiana
ORD-110293,CUST-3404,Ashley Lewis,Clothing,Footwear,1017.4,8,0,Bank Transfer,2023-02-06,  Returned  ,Central,Kansas
ORD-104213,CUST-4957,Jessica Smith,CLOTHING,Men's Wear,354.44,1,0,PayPal,12/05/2023,Delivered,East,Wisconsin
ORD-114377,CUST-1005,Sarah Thomas,Home & Garden,Furniture,1011.15,7,0,  Credit Card  ,02/15/2024,Shipped,South,Texas
ORD-111011,CUST-3977,Susan Thompson,Beauty,Skincare,1015.24,3,5,debit card,11/01/2023,Processing,North,Connecticut
ORD-101548,CUST-3029,Nancy White,Home & Garden,Kitchenware,69.9,4,,Debit Card,2023-08-12,Returned,East,Illinois
ORD-110942,CUST-5113,,Home & Garden,Bedding,470.01,1,25,Debit Card,10/27/2022,,North,Massachusetts
ORD-108547,CUST-2284,Anthony Robinson,Books,Academic,563.61,8,0,  Credit Card  ,2022-10-26,cancelled,South,Virginia
ORD-105184,CUST-3909,Barbara Johnson,Beauty,Personal Care,,8,0,Debit Card,2022-05-11,Cancelled,Central,Minnesota
ORD-101461,CUST-3964,Mary Davis,  Toys  ,STEM Toys,978.59,7,0,Gift Card,2022-03-12,Cancelled,North,New Jersey
ORD-114230,CUST-1214,John Walker,Home & Garden,Bedding,156.83,8,,Gift Card,03/23/2022,Cancelled,West,Nevada
ORD-103220,CUST-1495,Jessica Robinson,Books,Comics,774.83,,0,PayPal,04/06/2022,Cancelled,East,Ohio
ORD-112774,CUST-2923,Matthew Miller,Sports,Team Sports,704.42,1,0,Debit Card,2023-10-12,  Cancelled  ,Central,Iowa
ORD-113888,CUST-2229,Joseph Martin,Books,Non-Fiction,310.92,1,0,PayPal,01/24/2022,Shipped,South,Virginia
ORD-107170,CUST-2142,William Harris,Toys,Board Games,727.11,9,0,,2023-01-31,Delivered,Central,Colorado
ORD-107430,CUST-2753,Robert Allen,Books,Comics,432.91,4,0,PayPal,10-Sep-2022,Cancelled,South,Virginia
ORD-114455,CUST-5496,Christopher Davis,Sports,Team Sports,560.5,6,10,PAYPAL,12/28/2023,Cancelled,East,Wisconsin
ORD-101751,CUST-1363,Christopher White,Food & Beverage,Snacks,326.73,7,0,Bank Transfer,06-Jun-2023,Returned,West,Oregon
ORD-103976,CUST-3459,Christopher White,Beauty,Personal Care,565.21,5,15,Debit Card,04/12/2022,Returned,Central,Colorado
ORD-108353,CUST-4586,David Taylor,Clothing,Women's Wear,824.86,3,10,,01/12/2022,shipped,East,Michigan
ORD-101772,CUST-5448,Nancy Young,Books,Academic,1338.67,6,5,,19-Jan-2023,Delivered,West,Oregon
ORD-109388,CUST-1218,Nancy Johnson,Toys,Board Games,695.9,2,0,DEBIT CARD,12/05/2022,RETURNED,Central,Missouri
ORD-110070,CUST-5544,Karen Miller,Beauty,Fragrances,1404.83,5,0,gift card,31-Aug-2022,  Delivered  ,North,New York
ORD-110860,CUST-5539,Betty Thomas,Clothing,Accessories,1424.56,9,10,Debit Card,2022-12-14,Delivered,North,Pennsylvania
ORD-102016,CUST-4824,,Beauty,Makeup,524.28,5,10,PayPal,2023-04-30,Delivered,South,North Carolina
ORD-102005,CUST-4146,Ashley Wright,BOOKS,Children's,1140.3,3,0,PayPal,09/18/2023,Shipped,West,Nevada
ORD-103893,CUST-2339,Charles Jackson,Books,Academic,645.54,3,10,BANK TRANSFER,27-Oct-2022,Delivered,Central,Kansas
ORD-103237,CUST-2664,Ashley Jackson,Toys,Dolls,1439.99,8,5,Debit Card,2022-02-10,delivered,Central,Iowa
ORD-104424,CUST-1106,Ashley Thompson,Food & Beverage,Organic,476.47,7,15,Debit Card,26-Sep-2022,Cancelled,North,Massachusetts
ORD-110270,CUST-2380,Betty Allen,Beauty,Personal Care,579.37,7,10,paypal,05/14/2023,Cancelled,North,Pennsylvania
ORD-108588,CUST-3537,Sandra Harris,Beauty,Fragrances,772.05,7,0,,26-May-2024,Processing,North,Pennsylvania
ORD-102257,CUST-3416,Mary Walker,Sports,Team Sports,648.49,1,5,Gift Card,06/21/2023,Shipped,South,Virginia
ORD-104072,CUST-3382,Emily King,Clothing,Kids' Wear,893.39,9,25,BANK TRANSFER,04/28/2022,Shipped,South,Virginia
ORD-105574,CUST-5984,Barbara Jones,Beauty,Personal Care,972.78,3,10,paypal,2022-05-19,Delivered,Central,Minnesota
ORD-109083,CUST-1535,Daniel Robinson,Clothing,Footwear,1133.64,6,10,Gift Card,06-Dec-2022,Cancelled,North,Connecticut
ORD-114412,CUST-5728,Richard Thompson,ELECTRONICS,Cameras,917.71,2,20,Credit Card,2022-01-27,cancelled,South,Florida
ORD-105355,CUST-4442,Sandra Wilson,Sports,Water Sports,611.44,7,0,Debit Card,2023-12-14,Cancelled,East,Illinois
ORD-108418,CUST-4221,James Smith,Electronics,Laptops,1142.25,3,15,Bank Transfer,2022-01-14,Shipped,South,Virginia
ORD-106093,CUST-1012,Ashley Walker,toys,Action Figures,847.79,5,0,bank transfer,2023-08-30,Delivered,West,California
ORD-107935,CUST-2195,Patricia Williams,Beauty,Makeup,187.22,1,15,Gift Card,2024-03-02,Shipped,West,Arizona
ORD-113662,CUST-2922,Susan Jackson,Books,Comics,915.31,3,0,,2022-09-23,Shipped,East,Illinois
ORD-101519,CUST-1308,Susan Miller,Toys,Puzzles,1390.92,1,10,CREDIT CARD,08/14/2023,  Cancelled  ,Central,Colorado
ORD-112372,CUST-3052,Emily Taylor,  Clothing  ,Women's Wear,558.16,8,0,PayPal,2023-07-26,Delivered,South,Virginia
ORD-101378,CUST-1751,William Garcia,Clothing,Men's Wear,542.05,7,0,Debit Card,09/14/2023,Cancelled,East,Ohio
ORD-105672,CUST-2082,Thomas Wilson,Books,Comics,962.47,9,0,CREDIT CARD,29-Aug-2022,RETURNED,North,Connecticut
ORD-109215,CUST-2222,Lisa Davis,Sports,Outdoor Gear,497.48,2,5,PayPal,06-Jul-2022,Shipped,Central,Colorado
ORD-102587,CUST-5336,Christopher Allen,Books,Fiction,1025.51,4,0,Gift Card,08/20/2022,Cancelled,South,Texas
ORD-114796,CUST-3568,Donald Garcia,Sports,Fitness Equipment,438.46,7,0,Credit Card,2022-08-13,RETURNED,South,Georgia
ORD-105621,CUST-5673,Thomas Anderson,Sports,Outdoor Gear,1367.13,4,0,PayPal,10-Nov-2023,Returned,East,Michigan
ORD-111945,CUST-1000,Christopher Davis,Books,Non-Fiction,1240.26,3,0,paypal,26-Feb-2024,Returned,Central,Iowa
ORD-114689,CUST-5409,Betty Taylor,Home & Garden,Kitchenware,560.29,5,15,Credit Card,01/11/2024,Cancelled,South,Georgia
ORD-105842,CUST-1555,Margaret Young,Toys,Board Games,144.87,3,0,,02/16/2024,Cancelled,West,Arizona
ORD-107122,CUST-2436,Nancy Williams,Home & Garden,Kitchenware,803.38,7,0,Debit Card,2024-02-14,Returned,East,Ohio
